burnup,boron,group,absorption,capture,fission,nu_fission,transport,out_scatter,diffusion
32.5,1377.6,1,0.0123886,0.00998473,0.0024039,0.00639583,0.250601,0.0181853,1.33013
32.5,1428.6,1,0.0124088,0.010002,0.00240674,0.00640359,0.250632,0.0181858,1.32997
32.5,102.0,1,0.011862,0.00953353,0.0023285,0.00619101,0.249699,0.018122,1.33494
32.5,1479.6,1,0.0124289,0.0100193,0.00240958,0.00641132,0.250663,0.0181863,1.32981
32.5,1530.6,1,0.0124489,0.0100365,0.0024124,0.00641901,0.250693,0.0181867,1.32965
32.5,1581.6,1,0.0124688,0.0100536,0.00241521,0.00642667,0.250723,0.0181869,1.32949
32.5,1632.7,1,0.0124888,0.0100708,0.00241801,0.00643432,0.250752,0.018187,1.32933
32.5,1683.7,1,0.0125086,0.0100878,0.0024208,0.00644192,0.250782,0.018187,1.32918
32.5,1734.7,1,0.0125284,0.0101048,0.00242357,0.0064495,0.25081,0.0181869,1.32903
32.5,1785.7,1,0.0125481,0.0101218,0.00242634,0.00645704,0.250839,0.0181867,1.32887
32.5,1836.7,1,0.0125678,0.0101387,0.00242909,0.00646455,0.250867,0.0181863,1.32872
32.5,1887.8,1,0.0125875,0.0101557,0.00243184,0.00647205,0.250895,0.0181859,1.32858
32.5,1938.8,1,0.012607,0.0101724,0.00243456,0.0064795,0.250923,0.0181854,1.32843
32.5,153.1,1,0.011884,0.00955237,0.00233168,0.00619964,0.24974,0.0181267,1.33472
32.5,1989.8,1,0.0126265,0.0101892,0.00243728,0.00648693,0.25095,0.0181847,1.32828
32.5,2040.8,1,0.0126459,0.0102059,0.00243999,0.00649432,0.250977,0.0181839,1.32814
32.5,2091.8,1,0.0126654,0.0102227,0.00244269,0.00650169,0.251004,0.018183,1.328
32.5,2142.9,1,0.0126847,0.0102393,0.00244537,0.00650904,0.251031,0.0181821,1.32786
32.5,2193.9,1,0.012704,0.0102559,0.00244805,0.00651635,0.251057,0.018181,1.32772
32.5,2244.9,1,0.0127232,0.0102724,0.00245071,0.00652363,0.251083,0.0181799,1.32758
32.5,2295.9,1,0.0127424,0.010289,0.00245336,0.00653089,0.251109,0.0181786,1.32745
32.5,2346.9,1,0.0127615,0.0103055,0.002456,0.00653811,0.251134,0.0181773,1.32731
32.5,2398.0,1,0.0127806,0.0103219,0.00245864,0.00654532,0.251159,0.0181759,1.32718
32.5,2449.0,1,0.0127995,0.0103383,0.00246126,0.00655249,0.251184,0.0181744,1.32705
32.5,204.1,1,0.011906,0.0095711,0.00233485,0.00620822,0.249782,0.0181311,1.3345
32.5,2500.0,1,0.0128185,0.0103546,0.00246387,0.00655963,0.251209,0.0181728,1.32692
32.5,255.1,1,0.0119278,0.00958975,0.002338,0.00621676,0.249822,0.0181353,1.33428
32.5,306.1,1,0.0119495,0.00960835,0.00234114,0.00622527,0.249862,0.0181393,1.33407
32.5,357.1,1,0.0119711,0.00962687,0.00234426,0.00623374,0.249902,0.0181431,1.33386
32.5,408.2,1,0.0119927,0.00964537,0.00234738,0.00624219,0.249941,0.0181468,1.33365
32.5,0.0,2,0.113599,0.05087,0.0627286,0.165634,1.06098,0.00173412,0.314175
32.5,459.2,2,0.12082,0.0571664,0.0636534,0.168326,1.05889,0.00183203,0.314796
32.5,510.2,2,0.121613,0.0578588,0.0637543,0.16862,1.05868,0.00184274,0.314859
32.5,561.2,2,0.122404,0.0585497,0.0638547,0.168912,1.05847,0.00185341,0.314921
32.5,612.2,2,0.123194,0.0592394,0.0639548,0.169204,1.05826,0.00186406,0.314982
32.5,663.3,2,0.123984,0.0599291,0.0640547,0.169495,1.05806,0.00187469,0.315042
32.5,714.3,2,0.12477,0.060616,0.064154,0.169784,1.05786,0.00188528,0.315101
32.5,765.3,2,0.125555,0.0613017,0.0642531,0.170073,1.05767,0.00189583,0.315159
32.5,816.3,2,0.126338,0.0619861,0.0643517,0.170361,1.05748,0.00190635,0.315216
32.5,867.4,2,0.127121,0.0626705,0.0644503,0.170648,1.05729,0.00191686,0.315272
32.5,918.4,2,0.1279,0.0633523,0.0645481,0.170933,1.05711,0.00192731,0.315326
32.5,51.0,2,0.114408,0.0515749,0.0628328,0.165937,1.06073,0.00174513,0.314248
32.5,969.4,2,0.128679,0.0640328,0.0646457,0.171218,1.05693,0.00193773,0.31538
32.5,1020.4,2,0.129455,0.064712,0.064743,0.171502,1.05675,0.00194813,0.315433
32.5,1071.4,2,0.13023,0.06539,0.06484,0.171784,1.05658,0.0019585,0.315484
32.5,1122.5,2,0.131005,0.0660681,0.0649368,0.172067,1.05641,0.00196885,0.315535
32.5,1173.5,2,0.131777,0.0667436,0.0650331,0.172348,1.05624,0.00197916,0.315585
32.5,1224.5,2,0.132547,0.0674178,0.0651291,0.172628,1.05608,0.00198943,0.315633
32.5,1275.5,2,0.133316,0.0680909,0.0652247,0.172907,1.05592,0.00199967,0.315681
32.5,1326.5,2,0.134083,0.0687627,0.06532,0.173185,1.05576,0.00200989,0.315728
32.5,1377.6,2,0.13485,0.0694346,0.0654152,0.173463,1.05561,0.00202009,0.315773
32.5,1428.6,2,0.135614,0.070104,0.0655099,0.173739,1.05546,0.00203025,0.315818
32.5,102.0,2,0.115215,0.0522785,0.0629367,0.16624,1.06049,0.0017561,0.314321
32.5,1479.6,2,0.136377,0.0707723,0.0656043,0.174015,1.05531,0.00204038,0.315862
32.5,1530.6,2,0.137138,0.0714393,0.0656983,0.174289,1.05517,0.00205047,0.315905
32.5,1581.6,2,0.137897,0.0721051,0.065792,0.174563,1.05503,0.00206054,0.315947
32.5,1632.7,2,0.138657,0.0727712,0.0658857,0.174837,1.05489,0.0020706,0.315988
32.5,1683.7,2,0.139413,0.0734347,0.0659788,0.175109,1.05476,0.00208061,0.316028
32.5,1734.7,2,0.140169,0.0740971,0.0660717,0.17538,1.05463,0.00209059,0.316067
32.5,1785.7,2,0.140922,0.0747583,0.0661641,0.17565,1.0545,0.00210055,0.316106
32.5,1836.7,2,0.141675,0.0754184,0.0662564,0.17592,1.05437,0.00211047,0.316143
32.5,1887.8,2,0.142427,0.0760787,0.0663485,0.176189,1.05425,0.00212039,0.31618
32.5,1938.8,2,0.143177,0.0767365,0.0664401,0.176456,1.05413,0.00213026,0.316215
32.5,153.1,2,0.116022,0.0529819,0.0630403,0.166541,1.06025,0.00176706,0.314392
32.5,1989.8,2,0.143925,0.0773933,0.0665314,0.176723,1.05402,0.0021401,0.31625
32.5,2040.8,2,0.144671,0.0780489,0.0666224,0.176989,1.0539,0.00214991,0.316284
32.5,2091.8,2,0.145417,0.0787034,0.0667132,0.177255,1.05379,0.0021597,0.316317
32.5,2142.9,2,0.146162,0.0793581,0.0668038,0.17752,1.05369,0.00216948,0.31635
32.5,2193.9,2,0.146904,0.0800105,0.066894,0.177783,1.05358,0.00217921,0.316381
32.5,2244.9,2,0.147646,0.0806617,0.0669839,0.178046,1.05348,0.00218892,0.316412
32.5,2295.9,2,0.148385,0.081312,0.0670735,0.178308,1.05338,0.00219859,0.316442
32.5,2346.9,2,0.149124,0.0819611,0.0671628,0.178569,1.05328,0.00220824,0.316471
32.5,2398.0,2,0.149863,0.0826105,0.0672521,0.178831,1.05319,0.00221789,0.316499
32.5,2449.0,2,0.150598,0.0832575,0.0673408,0.17909,1.0531,0.00222749,0.316526
32.5,204.1,2,0.116826,0.0536826,0.0631434,0.166841,1.06001,0.00177797,0.314462
32.5,2500.0,2,0.151333,0.0839035,0.0674294,0.179349,1.05301,0.00223706,0.316553
32.5,255.1,2,0.117628,0.0543818,0.0632461,0.16714,1.05978,0.00178884,0.314531
32.5,306.1,2,0.118428,0.0550797,0.0633484,0.167438,1.05955,0.00179968,0.314599
32.5,357.1,2,0.119227,0.0557763,0.0634505,0.167735,1.05933,0.00181049,0.314666
32.5,408.2,2,0.120025,0.0564727,0.0635523,0.168031,1.0591,0.00182129,0.314731
35.0,0.0,1,0.0118882,0.00963664,0.0022516,0.00600864,0.249595,0.0181245,1.3355
35.0,459.2,1,0.0120866,0.00980478,0.00228184,0.00609064,0.249955,0.0181594,1.33357
35.0,510.2,1,0.0121082,0.00982311,0.00228512,0.00609955,0.249992,0.0181623,1.33337
35.0,561.2,1,0.0121297,0.00984136,0.00228839,0.00610842,0.250029,0.018165,1.33318
35.0,612.2,1,0.0121512,0.00985954,0.00229164,0.00611725,0.250066,0.0181676,1.33298
35.0,663.3,1,0.0121726,0.00987771,0.00229488,0.00612606,0.250102,0.01817,1.33279
35.0,714.3,1,0.0121939,0.00989576,0.0022981,0.00613482,0.250137,0.0181722,1.3326
35.0,765.3,1,0.0122151,0.00991377,0.00230131,0.00614354,0.250172,0.0181743,1.33242
35.0,816.3,1,0.0122362,0.0099317,0.0023045,0.00615222,0.250207,0.0181762,1.33223
35.0,867.4,1,0.0122573,0.00994961,0.00230769,0.00616088,0.250241,0.0181779,1.33205
35.0,918.4,1,0.0122783,0.00996743,0.00231085,0.00616948,0.250275,0.0181795,1.33187
35.0,51.0,1,0.0119106,0.00965561,0.00225502,0.00601791,0.249637,0.0181292,1.33527
35.0,969.4,1,0.0122992,0.00998519,0.002314,0.00617805,0.250308,0.0181809,1.33169
35.0,1020.4,1,0.01232,0.0100029,0.00231714,0.00618659,0.250341,0.0181822,1.33152
35.0,1071.4,1,0.0123408,0.0100205,0.00232026,0.00619509,0.250374,0.0181834,1.33134
35.0,1122.5,1,0.0123615,0.0100381,0.00232338,0.00620357,0.250406,0.0181844,1.33117
35.0,1173.5,1,0.0123821,0.0100557,0.00232648,0.00621201,0.250438,0.0181852,1.331
35.0,1224.5,1,0.0124027,0.0100731,0.00232956,0.0062204,0.250469,0.0181859,1.33084
35.0,1275.5,1,0.0124231,0.0100905,0.00233263,0.00622876,0.2505,0.0181865,1.33067
35.0,1326.5,1,0.0124436,0.0101079,0.00233568,0.00623709,0.250531,0.018187,1.33051
35.0,1377.6,1,0.0124639,0.0101252,0.00233873,0.0062454,0.250561,0.0181873,1.33035
35.0,1428.6,1,0.0124842,0.0101425,0.00234176,0.00625366,0.250591,0.0181875,1.33019
35.0,102.0,1,0.0119329,0.00967451,0.00225843,0.00602714,0.249679,0.0181336,1.33505
35.0,1479.6,1,0.0125045,0.0101597,0.00234478,0.00626189,0.25062,0.0181876,1.33003
35.0,1530.6,1,0.0125246,0.0101768,0.00234779,0.00627008,0.25065,0.0181875,1.32988
35.0,1581.6,1,0.0125447,0.0101939,0.00235078,0.00627825,0.250679,0.0181873,1.32972
35.0,1632.7,1,0.0125648,0.010211,0.00235376,0.00628639,0.250707,0.018187,1.32957
35.0,1683.7,1,0.0125847,0.010228,0.00235673,0.00629449,0.250736,0.0181866,1.32942
35.0,1734.7,1,0.0126046,0.0102449,0.00235969,0.00630255,0.250764,0.0181861,1.32927
35.0,1785.7,1,0.0126244,0.0102618,0.00236263,0.00631058,0.250791,0.0181855,1.32913
35.0,1836.7,1,0.0126442,0.0102787,0.00236556,0.00631858,0.250818,0.0181847,1.32898
35.0,1887.8,1,0.012664,0.0102956,0.00236848,0.00632657,0.250846,0.0181839,1.32884
35.0,1938.8,1,0.0126837,0.0103123,0.00237138,0.0063345,0.250872,0.0181829,1.3287
35.0,153.1,1,0.0119552,0.00969336,0.00226183,0.00603634,0.24972,0.0181379,1.33483
35.0,1989.8,1,0.0127032,0.010329,0.00237428,0.0063424,0.250899,0.0181819,1.32856
35.0,2040.8,1,0.0127228,0.0103456,0.00237716,0.00635027,0.250925,0.0181807,1.32842
35.0,2091.8,1,0.0127423,0.0103622,0.00238003,0.00635811,0.250951,0.0181794,1.32828
35.0,2142.9,1,0.0127617,0.0103788,0.00238289,0.00636593,0.250976,0.0181781,1.32815
35.0,2193.9,1,0.0127811,0.0103954,0.00238573,0.00637371,0.251002,0.0181766,1.32801
35.0,2244.9,1,0.0128004,0.0104119,0.00238856,0.00638144,0.251027,0.0181751,1.32788
35.0,2295.9,1,0.0128197,0.0104283,0.00239138,0.00638916,0.251052,0.0181734,1.32775
35.0,2346.9,1,0.0128389,0.0104447,0.00239419,0.00639684,0.251076,0.0181717,1.32762
35.0,2398.0,1,0.0128581,0.0104611,0.00239699,0.0064045,0.2511,0.0181699,1.32749
35.0,2449.0,1,0.0128772,0.0104774,0.00239977,0.00641211,0.251124,0.018168,1.32736
35.0,204.1,1,0.0119773,0.00971211,0.0022652,0.00604549,0.24976,0.018142,1.33461
35.0,2500.0,1,0.0128962,0.0104937,0.00240254,0.0064197,0.251148,0.018166,1.32724
35.0,255.1,1,0.0119993,0.00973077,0.00226856,0.0060546,0.2498,0.0181458,1.3344
35.0,306.1,1,0.0120213,0.00974938,0.0022719,0.00606366,0.24984,0.0181495,1.33419
35.0,357.1,1,0.0120431,0.0097679,0.00227523,0.00607269,0.249879,0.018153,1.33398
35.0,408.2,1,0.0120649,0.0097864,0.00227854,0.00608169,0.249917,0.0181563,1.33378
35.0,0.0,2,0.112031,0.0512692,0.0607613,0.161165,1.06198,0.00170779,0.313878
35.0,459.2,2,0.119416,0.0576183,0.0617977,0.164153,1.05984,0.00180809,0.314514
35.0,510.2,2,0.120227,0.0583163,0.0619105,0.164479,1.05962,0.00181906,0.314578
35.0,561.2,2,0.121036,0.0590129,0.0620228,0.164803,1.05941,0.00182999,0.314642
35.0,612.2,2,0.121843,0.0597081,0.0621347,0.165126,1.0592,0.00184088,0.314704
35.0,663.3,2,0.12265,0.0604033,0.0622464,0.165448,1.05899,0.00185177,0.314766
35.0,714.3,2,0.123453,0.0610957,0.0623574,0.165769,1.05879,0.0018626,0.314826
35.0,765.3,2,0.124255,0.0617869,0.062468,0.166088,1.05859,0.0018734,0.314885
35.0,816.3,2,0.125055,0.0624766,0.0625781,0.166406,1.05839,0.00188416,0.314943
35.0,867.4,2,0.125855,0.0631664,0.0626881,0.166724,1.0582,0.00189491,0.314999
35.0,918.4,2,0.126651,0.0638535,0.0627973,0.167039,1.05802,0.0019056,0.315055
35.0,51.0,2,0.112858,0.0519802,0.0608783,0.161502,1.06173,0.00171907,0.313954
35.0,969.4,2,0.127446,0.0645393,0.0629063,0.167354,1.05783,0.00191627,0.31511
35.0,1020.4,2,0.128239,0.0652237,0.0630148,0.167668,1.05765,0.0019269,0.315163
35.0,1071.4,2,0.12903,0.065907,0.0631229,0.16798,1.05748,0.00193749,0.315216
35.0,1122.5,2,0.129821,0.0665902,0.0632308,0.168292,1.0573,0.00194808,0.315268
35.0,1173.5,2,0.130609,0.0672708,0.0633381,0.168602,1.05713,0.00195862,0.315318
35.0,1224.5,2,0.131395,0.0679502,0.063445,0.168912,1.05697,0.00196912,0.315367
35.0,1275.5,2,0.13218,0.0686283,0.0635515,0.169219,1.05681,0.00197959,0.315416
35.0,1326.5,2,0.132963,0.0693051,0.0636576,0.169527,1.05665,0.00199003,0.315463
35.0,1377.6,2,0.133746,0.0699821,0.0637636,0.169833,1.05649,0.00200046,0.31551
35.0,1428.6,2,0.134525,0.0706565,0.0638689,0.170138,1.05634,0.00201083,0.315555
35.0,102.0,2,0.113684,0.0526897,0.0609948,0.161838,1.06148,0.00173032,0.314028
35.0,1479.6,2,0.135304,0.0713296,0.0639739,0.170442,1.05619,0.00202118,0.315599
35.0,1530.6,2,0.13608,0.0720015,0.0640785,0.170744,1.05605,0.00203149,0.315643
35.0,1581.6,2,0.136855,0.0726723,0.0641827,0.171046,1.0559,0.00204178,0.315685
35.0,1632.7,2,0.13763,0.0733431,0.0642868,0.171347,1.05576,0.00205205,0.315727
35.0,1683.7,2,0.138402,0.0740115,0.0643902,0.171647,1.05563,0.00206227,0.315768
35.0,1734.7,2,0.139172,0.0746786,0.0644934,0.171945,1.0555,0.00207247,0.315807
35.0,1785.7,2,0.139941,0.0753446,0.0645961,0.172243,1.05537,0.00208263,0.315846
35.0,1836.7,2,0.140708,0.0760094,0.0646985,0.172539,1.05524,0.00209276,0.315884
35.0,1887.8,2,0.141475,0.0766744,0.0648007,0.172835,1.05512,0.00210289,0.315921
35.0,1938.8,2,0.142239,0.0773369,0.0649023,0.17313,1.055,0.00211296,0.315957
35.0,153.1,2,0.11451,0.0533991,0.061111,0.162173,1.06123,0.00174155,0.314101
35.0,1989.8,2,0.143002,0.0779983,0.0650037,0.173423,1.05488,0.002123,0.315992
35.0,2040.8,2,0.143763,0.0786585,0.0651046,0.173716,1.05476,0.00213302,0.316026
35.0,2091.8,2,0.144523,0.0793176,0.0652053,0.174008,1.05465,0.00214301,0.31606
35.0,2142.9,2,0.145283,0.0799769,0.0653058,0.174299,1.05454,0.00215298,0.316092
35.0,2193.9,2,0.14604,0.0806338,0.0654057,0.174589,1.05444,0.00216291,0.316124
35.0,2244.9,2,0.146795,0.0812895,0.0655053,0.174877,1.05434,0.00217281,0.316155
35.0,2295.9,2,0.147549,0.0819442,0.0656046,0.175165,1.05424,0.00218269,0.316184
35.0,2346.9,2,0.148301,0.0825978,0.0657035,0.175452,1.05414,0.00219253,0.316213
35.0,2398.0,2,0.149054,0.0832516,0.0658023,0.175738,1.05405,0.00220236,0.316242
35.0,2449.0,2,0.149803,0.083903,0.0659005,0.176023,1.05395,0.00221215,0.316269
35.0,204.1,2,0.115332,0.0541057,0.0612265,0.162506,1.06099,0.00175272,0.314173
35.0,2500.0,2,0.150552,0.0845533,0.0659985,0.176307,1.05387,0.00222191,0.316296
35.0,255.1,2,0.116152,0.0548107,0.0613416,0.162838,1.06075,0.00176386,0.314243
35.0,306.1,2,0.116971,0.0555144,0.0614562,0.163168,1.06051,0.00177497,0.314313
35.0,357.1,2,0.117787,0.0562168,0.0615705,0.163498,1.06029,0.00178604,0.314381
35.0,408.2,2,0.118603,0.056919,0.0616845,0.163826,1.06006,0.00179709,0.314448
37.5,0.0,1,0.0119565,0.00977302,0.00218344,0.00584843,0.249576,0.0181394,1.3356
37.5,459.2,1,0.0121567,0.00994117,0.00221553,0.0059355,0.249929,0.018171,1.33371
37.5,510.2,1,0.0121785,0.00995947,0.00221901,0.00594496,0.249965,0.0181735,1.33352
37.5,561.2,1,0.0122002,0.0099777,0.00222248,0.00595437,0.250001,0.0181759,1.33333
37.5,612.2,1,0.0122218,0.00999586,0.00222592,0.00596374,0.250037,0.018178,1.33314
37.5,663.3,1,0.0122434,0.010014,0.00222936,0.0059731,0.250072,0.01818,1.33295
37.5,714.3,1,0.0122648,0.010032,0.00223278,0.00598239,0.250107,0.0181819,1.33277
37.5,765.3,1,0.0122862,0.01005,0.00223619,0.00599164,0.250141,0.0181835,1.33258
37.5,816.3,1,0.0123075,0.0100679,0.00223957,0.00600085,0.250174,0.018185,1.3324
37.5,867.4,1,0.0123287,0.0100858,0.00224295,0.00601005,0.250208,0.0181864,1.33223
37.5,918.4,1,0.0123499,0.0101036,0.00224631,0.00601917,0.250241,0.0181875,1.33205
37.5,51.0,1,0.0119791,0.009792,0.00218707,0.00585827,0.249617,0.0181437,1.33538
37.5,969.4,1,0.0123709,0.0101213,0.00224965,0.00602827,0.250273,0.0181886,1.33188
37.5,1020.4,1,0.0123919,0.0101389,0.00225297,0.00603733,0.250305,0.0181895,1.33171
37.5,1071.4,1,0.0124128,0.0101565,0.00225629,0.00604635,0.250337,0.0181902,1.33154
37.5,1122.5,1,0.0124337,0.0101741,0.00225959,0.00605535,0.250368,0.0181908,1.33137
37.5,1173.5,1,0.0124544,0.0101916,0.00226288,0.00606429,0.250399,0.0181912,1.33121
37.5,1224.5,1,0.0124751,0.0102089,0.00226614,0.0060732,0.25043,0.0181916,1.33105
37.5,1275.5,1,0.0124957,0.0102263,0.0022694,0.00608207,0.25046,0.0181917,1.33089
37.5,1326.5,1,0.0125162,0.0102436,0.00227264,0.0060909,0.250489,0.0181918,1.33073
37.5,1377.6,1,0.0125367,0.0102609,0.00227587,0.00609972,0.250519,0.0181917,1.33057
37.5,1428.6,1,0.0125572,0.0102781,0.00227909,0.00610848,0.250548,0.0181914,1.33042
37.5,102.0,1,0.0120016,0.00981091,0.00219068,0.00586807,0.249658,0.0181478,1.33516
37.5,1479.6,1,0.0125775,0.0102952,0.00228229,0.00611721,0.250576,0.0181911,1.33027
37.5,1530.6,1,0.0125977,0.0103123,0.00228547,0.00612589,0.250605,0.0181906,1.33012
37.5,1581.6,1,0.012618,0.0103293,0.00228864,0.00613455,0.250633,0.01819,1.32997
37.5,1632.7,1,0.0126382,0.0103464,0.00229181,0.00614319,0.25066,0.0181893,1.32982
37.5,1683.7,1,0.0126582,0.0103632,0.00229495,0.00615177,0.250688,0.0181885,1.32968
37.5,1734.7,1,0.0126782,0.0103801,0.00229809,0.00616032,0.250715,0.0181876,1.32953
37.5,1785.7,1,0.0126982,0.010397,0.0023012,0.00616882,0.250741,0.0181866,1.32939
37.5,1836.7,1,0.012718,0.0104137,0.00230431,0.0061773,0.250768,0.0181854,1.32925
37.5,1887.8,1,0.0127379,0.0104305,0.0023074,0.00618576,0.250794,0.0181841,1.32911
37.5,1938.8,1,0.0127576,0.0104472,0.00231048,0.00619416,0.25082,0.0181828,1.32898
37.5,153.1,1,0.0120241,0.00982977,0.00219429,0.00587785,0.249698,0.0181518,1.33494
37.5,1989.8,1,0.0127773,0.0104638,0.00231354,0.00620253,0.250845,0.0181813,1.32884
37.5,2040.8,1,0.012797,0.0104804,0.00231659,0.00621086,0.25087,0.0181797,1.32871
37.5,2091.8,1,0.0128166,0.0104969,0.00231963,0.00621916,0.250895,0.0181781,1.32857
37.5,2142.9,1,0.0128361,0.0105135,0.00232265,0.00622744,0.25092,0.0181763,1.32844
37.5,2193.9,1,0.0128556,0.0105299,0.00232567,0.00623568,0.250945,0.0181744,1.32831
37.5,2244.9,1,0.012875,0.0105463,0.00232866,0.00624387,0.250969,0.0181725,1.32819
37.5,2295.9,1,0.0128943,0.0105627,0.00233165,0.00625203,0.250993,0.0181704,1.32806
37.5,2346.9,1,0.0129136,0.010579,0.00233462,0.00626016,0.251016,0.0181683,1.32794
37.5,2398.0,1,0.0129329,0.0105953,0.00233758,0.00626827,0.251039,0.0181661,1.32781
37.5,2449.0,1,0.012952,0.0106115,0.00234052,0.00627632,0.251063,0.0181638,1.32769
37.5,204.1,1,0.0120464,0.00984852,0.00219787,0.00588756,0.249738,0.0181555,1.33473
37.5,2500.0,1,0.0129711,0.0106277,0.00234346,0.00628435,0.251085,0.0181614,1.32757
37.5,255.1,1,0.0120686,0.00986719,0.00220143,0.00589723,0.249777,0.018159,1.33452
37.5,306.1,1,0.0120908,0.00988579,0.00220498,0.00590686,0.249816,0.0181623,1.33432
37.5,357.1,1,0.0121128,0.0099043,0.00220851,0.00591644,0.249854,0.0181654,1.33411
37.5,408.2,1,0.0121348,0.00992279,0.00221203,0.005926,0.249892,0.0181683,1.33391
37.5,0.0,2,0.110403,0.0516147,0.0587886,0.15663,1.06291,0.00168061,0.313605
37.5,459.2,2,0.117954,0.0580168,0.0599369,0.159916,1.0607,0.00178333,0.314257
37.5,510.2,2,0.118782,0.0587205,0.0600617,0.160273,1.06048,0.00179456,0.314323
37.5,561.2,2,0.119609,0.0594227,0.0601859,0.160629,1.06026,0.00180574,0.314388
37.5,612.2,2,0.120433,0.0601234,0.0603096,0.160983,1.06004,0.00181689,0.314452
37.5,663.3,2,0.121257,0.0608241,0.0604331,0.161337,1.05983,0.00182803,0.314515
37.5,714.3,2,0.122078,0.061522,0.0605558,0.161689,1.05963,0.0018391,0.314576
37.5,765.3,2,0.122897,0.0622186,0.060678,0.162039,1.05942,0.00185015,0.314637
37.5,816.3,2,0.123713,0.0629138,0.0607996,0.162388,1.05922,0.00186115,0.314696
37.5,867.4,2,0.12453,0.0636089,0.0609211,0.162736,1.05903,0.00187215,0.314754
37.5,918.4,2,0.125343,0.0643013,0.0610416,0.163082,1.05884,0.00188308,0.314811
37.5,51.0,2,0.11125,0.0523317,0.0589183,0.157001,1.06264,0.00169217,0.313683
37.5,969.4,2,0.126154,0.0649924,0.0611619,0.163426,1.05865,0.00189398,0.314866
37.5,1020.4,2,0.126964,0.0656821,0.0612815,0.16377,1.05847,0.00190485,0.314921
37.5,1071.4,2,0.127771,0.0663705,0.0614008,0.164112,1.05829,0.00191568,0.314975
37.5,1122.5,2,0.128579,0.0670589,0.0615198,0.164453,1.05811,0.0019265,0.315027
37.5,1173.5,2,0.129383,0.0677447,0.0616381,0.164793,1.05794,0.00193727,0.315078
37.5,1224.5,2,0.130185,0.0684291,0.0617558,0.165131,1.05777,0.001948,0.315129
37.5,1275.5,2,0.130985,0.0691122,0.0618732,0.165468,1.0576,0.00195869,0.315178
37.5,1326.5,2,0.131784,0.0697941,0.0619901,0.165803,1.05744,0.00196936,0.315226
37.5,1377.6,2,0.132583,0.070476,0.0621067,0.166138,1.05728,0.00198001,0.315274
37.5,1428.6,2,0.133378,0.0711554,0.0622227,0.166471,1.05713,0.00199061,0.31532
37.5,102.0,2,0.112095,0.0530473,0.0590475,0.157371,1.06239,0.00170369,0.313759
37.5,1479.6,2,0.134172,0.0718334,0.0623383,0.166803,1.05698,0.00200117,0.315365
37.5,1530.6,2,0.134964,0.0725102,0.0624533,0.167134,1.05683,0.0020117,0.315409
37.5,1581.6,2,0.135754,0.0731858,0.0625679,0.167463,1.05668,0.0020222,0.315452
37.5,1632.7,2,0.136544,0.0738615,0.0626824,0.167792,1.05654,0.00203269,0.315494
37.5,1683.7,2,0.137331,0.0745346,0.0627961,0.168119,1.05641,0.00204312,0.315535
37.5,1734.7,2,0.138116,0.0752065,0.0629095,0.168445,1.05627,0.00205353,0.315576
37.5,1785.7,2,0.1389,0.0758772,0.0630223,0.168769,1.05614,0.0020639,0.315615
37.5,1836.7,2,0.139682,0.0765467,0.0631348,0.169093,1.05601,0.00207424,0.315653
37.5,1887.8,2,0.140464,0.0772163,0.0632472,0.169416,1.05589,0.00208457,0.315691
37.5,1938.8,2,0.141242,0.0778835,0.0633588,0.169737,1.05576,0.00209485,0.315727
37.5,153.1,2,0.112939,0.0537627,0.0591764,0.157739,1.06213,0.0017152,0.313834
37.5,1989.8,2,0.142019,0.0785494,0.0634699,0.170056,1.05565,0.00210509,0.315762
37.5,2040.8,2,0.142795,0.0792142,0.0635807,0.170375,1.05553,0.00211531,0.315797
37.5,2091.8,2,0.143569,0.0798779,0.0636912,0.170693,1.05542,0.00212549,0.315831
37.5,2142.9,2,0.144343,0.0805417,0.0638014,0.17101,1.05531,0.00213567,0.315864
37.5,2193.9,2,0.145114,0.081203,0.063911,0.171326,1.0552,0.00214579,0.315895
37.5,2244.9,2,0.145883,0.0818632,0.0640202,0.17164,1.0551,0.00215589,0.315926
37.5,2295.9,2,0.146651,0.0825224,0.0641291,0.171953,1.055,0.00216595,0.315956
37.5,2346.9,2,0.147418,0.0831803,0.0642375,0.172265,1.0549,0.00217599,0.315986
37.5,2398.0,2,0.148184,0.0838385,0.0643458,0.172577,1.05481,0.00218601,0.316014
37.5,2449.0,2,0.148948,0.0844943,0.0644533,0.172887,1.05471,0.00219599,0.316042
37.5,204.1,2,0.11378,0.0544752,0.0593045,0.158106,1.06188,0.00172665,0.313908
37.5,2500.0,2,0.14971,0.085149,0.0645607,0.173196,1.05462,0.00220593,0.316068
37.5,255.1,2,0.114618,0.0551862,0.0594319,0.15847,1.06164,0.00173805,0.31398
37.5,306.1,2,0.115455,0.0558957,0.0595589,0.158834,1.0614,0.00174942,0.314051
37.5,357.1,2,0.116289,0.0566038,0.0596855,0.159196,1.06116,0.00176076,0.314121
37.5,408.2,2,0.117123,0.0573118,0.0598116,0.159557,1.06093,0.00177208,0.31419
40.0,0.0,1,0.0120227,0.00990506,0.00211763,0.00569315,0.249555,0.0181567,1.33571
40.0,459.2,1,0.0122247,0.0100731,0.00215156,0.00578527,0.249901,0.0181848,1.33386
40.0,510.2,1,0.0122466,0.0100914,0.00215524,0.00579527,0.249936,0.018187,1.33367
